"subj","wordNo","readTimes","word","item","quant","pred","itemtype"
"subj44",1,431,"Last","filler-item22",NA,NA,"filler"
"subj44",2,416,"summer%2C","filler-item22",NA,NA,"filler"
"subj44",3,560,"only","filler-item22",NA,NA,"filler"
"subj44",4,527,"one","filler-item22",NA,NA,"filler"
"subj44",5,506,"journalist","filler-item22",NA,NA,"filler"
"subj44",6,384,"was","filler-item22",NA,NA,"filler"
"subj44",7,370,"allowed","filler-item22",NA,NA,"filler"
"subj44",8,344,"to","filler-item22",NA,NA,"filler"
"subj44",9,350,"interview","filler-item22",NA,NA,"filler"
"subj44",10,347,"each","filler-item22",NA,NA,"filler"
"subj44",11,320,"famous","filler-item22",NA,NA,"filler"
"subj44",12,375,"rock","filler-item22",NA,NA,"filler"
"subj44",13,417,"star.","filler-item22",NA,NA,"filler"
"subj44",1,360,"The","filler-item6",NA,NA,"filler"
"subj44",2,450,"surgeons","filler-item6",NA,NA,"filler"
"subj44",3,432,"did","filler-item6",NA,NA,"filler"
"subj44",4,461,"the","filler-item6",NA,NA,"filler"
"subj44",5,598,"operation","filler-item6",NA,NA,"filler"
"subj44",6,429,"early","filler-item6",NA,NA,"filler"
"subj44",7,304,"in","filler-item6",NA,NA,"filler"
"subj44",8,312,"the","filler-item6",NA,NA,"filler"
"subj44",9,419,"morning.","filler-item6",NA,NA,"filler"
"subj44",1,384,"All","filler-item20",NA,NA,"filler"
"subj44",2,436,"the","filler-item20",NA,NA,"filler"
"subj44",3,729,"plates","filler-item20",NA,NA,"filler"
"subj44",4,446,"used","filler-item20",NA,NA,"filler"
"subj44",5,390,"in","filler-item20",NA,NA,"filler"
"subj44",6,358,"the","filler-item20",NA,NA,"filler"
"subj44",7,425,"restaurant","filler-item20",NA,NA,"filler"
"subj44",8,466,"were","filler-item20",NA,NA,"filler"
"subj44",9,451,"bought","filler-item20",NA,NA,"filler"
"subj44",10,352,"at","filler-item20",NA,NA,"filler"
"subj44",11,298,"a","filler-item20",NA,NA,"filler"
"subj44",12,365,"thrift","filler-item20",NA,NA,"filler"
"subj44",13,315,"store.","filler-item20",NA,NA,"filler"
"subj44",1,419,"The","filler-item12",NA,NA,"filler"
"subj44",2,454,"mother","filler-item12",NA,NA,"filler"
"subj44",3,437,"cat","filler-item12",NA,NA,"filler"
"subj44",4,494,"licked","filler-item12",NA,NA,"filler"
"subj44",5,355,"the","filler-item12",NA,NA,"filler"
"subj44",6,310,"kittens","filler-item12",NA,NA,"filler"
"subj44",7,362,"clean","filler-item12",NA,NA,"filler"
"subj44",8,371,"very","filler-item12",NA,NA,"filler"
"subj44",9,378,"often.","filler-item12",NA,NA,"filler"
"subj44",1,405,"Each","filler-item8",NA,NA,"filler"
"subj44",2,456,"manager","filler-item8",NA,NA,"filler"
"subj44",3,460,"made","filler-item8",NA,NA,"filler"
"subj44",4,464,"the","filler-item8",NA,NA,"filler"
"subj44",5,579,"final","filler-item8",NA,NA,"filler"
"subj44",6,497,"decision","filler-item8",NA,NA,"filler"
"subj44",7,501,"right","filler-item8",NA,NA,"filler"
"subj44",8,378,"before","filler-item8",NA,NA,"filler"
"subj44",9,377,"the","filler-item8",NA,NA,"filler"
"subj44",10,561,"holidays.","filler-item8",NA,NA,"filler"
"subj44",1,325,"The","filler-item2",NA,NA,"filler"
"subj44",2,323,"burglar","filler-item2",NA,NA,"filler"
"subj44",3,397,"stole","filler-item2",NA,NA,"filler"
"subj44",4,381,"the","filler-item2",NA,NA,"filler"
"subj44",5,365,"Picasso","filler-item2",NA,NA,"filler"
"subj44",6,369,"painting","filler-item2",NA,NA,"filler"
"subj44",7,330,"two","filler-item2",NA,NA,"filler"
"subj44",8,337,"days","filler-item2",NA,NA,"filler"
"subj44",9,322,"ago.","filler-item2",NA,NA,"filler"
"subj44",1,382,"No","filler-item18",NA,NA,"filler"
"subj44",2,282,"tornadoes","filler-item18",NA,NA,"filler"
"subj44",3,434,"threatened","filler-item18",NA,NA,"filler"
"subj44",4,318,"more","filler-item18",NA,NA,"filler"
"subj44",5,346,"than","filler-item18",NA,NA,"filler"
"subj44",6,780,"two","filler-item18",NA,NA,"filler"
"subj44",7,473,"villages","filler-item18",NA,NA,"filler"
"subj44",8,341,"last","filler-item18",NA,NA,"filler"
"subj44",9,326,"year.","filler-item18",NA,NA,"filler"
"subj44",1,278,"The","filler-item27",NA,NA,"filler"
"subj44",2,235,"speculators","filler-item27",NA,NA,"filler"
"subj44",3,384,"bled","filler-item27",NA,NA,"filler"
"subj44",4,386,"their","filler-item27",NA,NA,"filler"
"subj44",5,396,"clients","filler-item27",NA,NA,"filler"
"subj44",6,350,"dry","filler-item27",NA,NA,"filler"
"subj44",7,389,"before","filler-item27",NA,NA,"filler"
"subj44",8,262,"the","filler-item27",NA,NA,"filler"
"subj44",9,451,"market","filler-item27",NA,NA,"filler"
"subj44",10,385,"crashed.","filler-item27",NA,NA,"filler"
"subj44",1,572,"The","filler-item13",NA,NA,"filler"
"subj44",2,488,"artists","filler-item13",NA,NA,"filler"
"subj44",3,473,"painted","filler-item13",NA,NA,"filler"
"subj44",4,408,"themselves","filler-item13",NA,NA,"filler"
"subj44",5,436,"green","filler-item13",NA,NA,"filler"
"subj44",6,637,"to","filler-item13",NA,NA,"filler"
"subj44",7,511,"express","filler-item13",NA,NA,"filler"
"subj44",8,490,"their","filler-item13",NA,NA,"filler"
"subj44",9,443,"support","filler-item13",NA,NA,"filler"
"subj44",10,505,"to","filler-item13",NA,NA,"filler"
"subj44",11,812,"ecologists.","filler-item13",NA,NA,"filler"
"subj44",1,332,"The","filler-item19",NA,NA,"filler"
"subj44",2,635,"mothers","filler-item19",NA,NA,"filler"
"subj44",3,359,"ran","filler-item19",NA,NA,"filler"
"subj44",4,289,"themselves","filler-item19",NA,NA,"filler"
"subj44",5,396,"ragged","filler-item19",NA,NA,"filler"
"subj44",6,438,"chasing","filler-item19",NA,NA,"filler"
"subj44",7,391,"their","filler-item19",NA,NA,"filler"
"subj44",8,315,"toddlers.","filler-item19",NA,NA,"filler"
"subj44",1,205,"A","filler-item21",NA,NA,"filler"
"subj44",2,364,"priest","filler-item21",NA,NA,"filler"
"subj44",3,178,"decided","filler-item21",NA,NA,"filler"
"subj44",4,163,"to","filler-item21",NA,NA,"filler"
"subj44",5,388,"leave","filler-item21",NA,NA,"filler"
"subj44",6,183,"his","filler-item21",NA,NA,"filler"
"subj44",7,168,"parish","filler-item21",NA,NA,"filler"
"subj44",8,191,"because","filler-item21",NA,NA,"filler"
"subj44",9,575,"he","filler-item21",NA,NA,"filler"
"subj44",10,162,"was","filler-item21",NA,NA,"filler"
"subj44",11,190,"unhappy","filler-item21",NA,NA,"filler"
"subj44",12,434,"with","filler-item21",NA,NA,"filler"
"subj44",13,174,"the","filler-item21",NA,NA,"filler"
"subj44",14,395,"local","filler-item21",NA,NA,"filler"
"subj44",15,511,"church-goers.","filler-item21",NA,NA,"filler"
"subj44",1,531,"Every","filler-item11",NA,NA,"filler"
"subj44",2,201,"violin","filler-item11",NA,NA,"filler"
"subj44",3,348,"in","filler-item11",NA,NA,"filler"
"subj44",4,193,"this","filler-item11",NA,NA,"filler"
"subj44",5,156,"orchestra","filler-item11",NA,NA,"filler"
"subj44",6,371,"is","filler-item11",NA,NA,"filler"
"subj44",7,200,"made","filler-item11",NA,NA,"filler"
"subj44",8,301,"by","filler-item11",NA,NA,"filler"
"subj44",9,224,"European","filler-item11",NA,NA,"filler"
"subj44",10,377,"craftsmen.","filler-item11",NA,NA,"filler"
"subj44",1,174,"The","filler-item5",NA,NA,"filler"
"subj44",2,413,"nannies","filler-item5",NA,NA,"filler"
"subj44",3,200,"punished","filler-item5",NA,NA,"filler"
"subj44",4,222,"each","filler-item5",NA,NA,"filler"
"subj44",5,535,"hyperactive","filler-item5",NA,NA,"filler"
"subj44",6,331,"child","filler-item5",NA,NA,"filler"
"subj44",7,274,"yesterday.","filler-item5",NA,NA,"filler"
"subj44",1,190,"An","filler-item25",NA,NA,"filler"
"subj44",2,203,"online","filler-item25",NA,NA,"filler"
"subj44",3,388,"bookstore","filler-item25",NA,NA,"filler"
"subj44",4,155,"decided","filler-item25",NA,NA,"filler"
"subj44",5,360,"to","filler-item25",NA,NA,"filler"
"subj44",6,410,"ship","filler-item25",NA,NA,"filler"
"subj44",7,236,"each","filler-item25",NA,NA,"filler"
"subj44",8,188,"of","filler-item25",NA,NA,"filler"
"subj44",9,196,"its","filler-item25",NA,NA,"filler"
"subj44",10,197,"books","filler-item25",NA,NA,"filler"
"subj44",11,354,"free","filler-item25",NA,NA,"filler"
"subj44",12,256,"of","filler-item25",NA,NA,"filler"
"subj44",13,320,"charge.","filler-item25",NA,NA,"filler"
"subj44",1,220,"A","filler-item24",NA,NA,"filler"
"subj44",2,176,"burglar","filler-item24",NA,NA,"filler"
"subj44",3,217,"tried","filler-item24",NA,NA,"filler"
"subj44",4,195,"to","filler-item24",NA,NA,"filler"
"subj44",5,190,"fight","filler-item24",NA,NA,"filler"
"subj44",6,203,"with","filler-item24",NA,NA,"filler"
"subj44",7,181,"a","filler-item24",NA,NA,"filler"
"subj44",8,209,"policeman","filler-item24",NA,NA,"filler"
"subj44",9,206,"last","filler-item24",NA,NA,"filler"
"subj44",10,183,"Friday","filler-item24",NA,NA,"filler"
"subj44",11,217,"and","filler-item24",NA,NA,"filler"
"subj44",12,206,"the","filler-item24",NA,NA,"filler"
"subj44",13,244,"policeman","filler-item24",NA,NA,"filler"
"subj44",14,424,"arrested","filler-item24",NA,NA,"filler"
"subj44",15,337,"him.","filler-item24",NA,NA,"filler"
"subj44",1,225,"The","filler-item3",NA,NA,"filler"
"subj44",2,194,"flight","filler-item3",NA,NA,"filler"
"subj44",3,576,"attendant","filler-item3",NA,NA,"filler"
"subj44",4,409,"retired","filler-item3",NA,NA,"filler"
"subj44",5,357,"two","filler-item3",NA,NA,"filler"
"subj44",6,912,"months","filler-item3",NA,NA,"filler"
"subj44",7,427,"ago.","filler-item3",NA,NA,"filler"
"subj44",1,173,"Every","filler-item15",NA,NA,"filler"
"subj44",2,202,"gadget","filler-item15",NA,NA,"filler"
"subj44",3,202,"patented","filler-item15",NA,NA,"filler"
"subj44",4,194,"by","filler-item15",NA,NA,"filler"
"subj44",5,450,"this","filler-item15",NA,NA,"filler"
"subj44",6,251,"inventor","filler-item15",NA,NA,"filler"
"subj44",7,267,"proved","filler-item15",NA,NA,"filler"
"subj44",8,355,"very","filler-item15",NA,NA,"filler"
"subj44",9,313,"useful","filler-item15",NA,NA,"filler"
"subj44",1,195,"An","filler-item17",NA,NA,"filler"
"subj44",2,169,"archer","filler-item17",NA,NA,"filler"
"subj44",3,193,"took","filler-item17",NA,NA,"filler"
"subj44",4,340,"out","filler-item17",NA,NA,"filler"
"subj44",5,234,"his","filler-item17",NA,NA,"filler"
"subj44",6,179,"bow","filler-item17",NA,NA,"filler"
"subj44",7,197,"and","filler-item17",NA,NA,"filler"
"subj44",8,195,"shot","filler-item17",NA,NA,"filler"
"subj44",9,184,"the","filler-item17",NA,NA,"filler"
"subj44",10,335,"bird","filler-item17",NA,NA,"filler"
"subj44",11,324,"dead.","filler-item17",NA,NA,"filler"
"subj44",1,184,"The","filler-item4",NA,NA,"filler"
"subj44",2,181,"gardener","filler-item4",NA,NA,"filler"
"subj44",3,204,"grew","filler-item4",NA,NA,"filler"
"subj44",4,178,"the","filler-item4",NA,NA,"filler"
"subj44",5,202,"vegetables","filler-item4",NA,NA,"filler"
"subj44",6,248,"plump","filler-item4",NA,NA,"filler"
"subj44",7,399,"every","filler-item4",NA,NA,"filler"
"subj44",8,694,"season.","filler-item4",NA,NA,"filler"
"subj44",10,494,"trip","item13","each","respred","experiment"
"subj44",9,376,"the","item18","every","respred","experiment"
"subj44",9,428,"very","item17","each","respred","experiment"
"subj44",9,391,"to","item5","each","respred","experiment"
"subj44",8,348,"workshop","item8","every","nopred","experiment"
"subj44",9,316,"the","item14","every","respred","experiment"
"subj44",9,438,"instructor","item9","each","respred","experiment"
"subj44",8,359,"regulations","item12","every","nopred","experiment"
"subj44",8,441,"break.","item7","each","nopred","experiment"
"subj44",8,315,"last","item3","each","nopred","experiment"
"subj44",8,383,"the","item15","each","nopred","experiment"
"subj44",9,574,"to","item6","every","respred","experiment"
"subj44",9,382,"by","item10","every","respred","experiment"
"subj44",9,651,"about","item2","every","respred","experiment"
"subj44",8,322,"popular","item4","every","nopred","experiment"
"subj44",9,319,"to","item1","each","respred","experiment"
"subj44",8,371,"any","item11","each","nopred","experiment"
"subj44",8,219,"end","item16","every","nopred","experiment"
"subj5",1,421,"All","filler-item20",NA,NA,"filler"
"subj5",2,403,"the","filler-item20",NA,NA,"filler"
"subj5",3,481,"plates","filler-item20",NA,NA,"filler"
"subj5",4,432,"used","filler-item20",NA,NA,"filler"
"subj5",5,460,"in","filler-item20",NA,NA,"filler"
"subj5",6,396,"the","filler-item20",NA,NA,"filler"
"subj5",7,418,"restaurant","filler-item20",NA,NA,"filler"
"subj5",8,454,"were","filler-item20",NA,NA,"filler"
"subj5",9,437,"bought","filler-item20",NA,NA,"filler"
"subj5",10,787,"at","filler-item20",NA,NA,"filler"
"subj5",11,318,"a","filler-item20",NA,NA,"filler"
"subj5",12,359,"thrift","filler-item20",NA,NA,"filler"
"subj5",13,450,"store.","filler-item20",NA,NA,"filler"
"subj5",1,612,"The","filler-item1",NA,NA,"filler"
"subj5",2,376,"plants","filler-item1",NA,NA,"filler"
"subj5",3,479,"in","filler-item1",NA,NA,"filler"
"subj5",4,479,"the","filler-item1",NA,NA,"filler"
"subj5",5,467,"front","filler-item1",NA,NA,"filler"
"subj5",6,461,"yard","filler-item1",NA,NA,"filler"
"subj5",7,841,"blossomed","filler-item1",NA,NA,"filler"
"subj5",8,420,"red","filler-item1",NA,NA,"filler"
"subj5",9,802,"yesterday","filler-item1",NA,NA,"filler"
"subj5",10,3484,"morning.","filler-item1",NA,NA,"filler"
"subj5",1,350,"The","filler-item19",NA,NA,"filler"
"subj5",2,315,"mothers","filler-item19",NA,NA,"filler"
"subj5",3,329,"ran","filler-item19",NA,NA,"filler"
"subj5",4,369,"themselves","filler-item19",NA,NA,"filler"
"subj5",5,377,"ragged","filler-item19",NA,NA,"filler"
"subj5",6,385,"chasing","filler-item19",NA,NA,"filler"
"subj5",7,340,"their","filler-item19",NA,NA,"filler"
"subj5",8,445,"toddlers.","filler-item19",NA,NA,"filler"
"subj5",1,494,"An","filler-item25",NA,NA,"filler"
"subj5",2,391,"online","filler-item25",NA,NA,"filler"
"subj5",3,748,"bookstore","filler-item25",NA,NA,"filler"
"subj5",4,410,"decided","filler-item25",NA,NA,"filler"
"subj5",5,394,"to","filler-item25",NA,NA,"filler"
"subj5",6,464,"ship","filler-item25",NA,NA,"filler"
"subj5",7,385,"each","filler-item25",NA,NA,"filler"
"subj5",8,341,"of","filler-item25",NA,NA,"filler"
"subj5",9,332,"its","filler-item25",NA,NA,"filler"
"subj5",10,400,"books","filler-item25",NA,NA,"filler"
"subj5",11,394,"free","filler-item25",NA,NA,"filler"
"subj5",12,327,"of","filler-item25",NA,NA,"filler"
"subj5",13,535,"charge.","filler-item25",NA,NA,"filler"
"subj5",1,338,"A","filler-item21",NA,NA,"filler"
"subj5",2,261,"priest","filler-item21",NA,NA,"filler"
"subj5",3,239,"decided","filler-item21",NA,NA,"filler"
"subj5",4,279,"to","filler-item21",NA,NA,"filler"
"subj5",5,259,"leave","filler-item21",NA,NA,"filler"
"subj5",6,200,"his","filler-item21",NA,NA,"filler"
"subj5",7,470,"parish","filler-item21",NA,NA,"filler"
"subj5",8,276,"because","filler-item21",NA,NA,"filler"
"subj5",9,305,"he","filler-item21",NA,NA,"filler"
"subj5",10,301,"was","filler-item21",NA,NA,"filler"
"subj5",11,315,"unhappy","filler-item21",NA,NA,"filler"
"subj5",12,291,"with","filler-item21",NA,NA,"filler"
"subj5",13,271,"the","filler-item21",NA,NA,"filler"
"subj5",14,308,"local","filler-item21",NA,NA,"filler"
"subj5",15,308,"church-goers.","filler-item21",NA,NA,"filler"
"subj5",1,340,"The","filler-item12",NA,NA,"filler"
"subj5",2,547,"mother","filler-item12",NA,NA,"filler"
"subj5",3,466,"cat","filler-item12",NA,NA,"filler"
"subj5",4,350,"licked","filler-item12",NA,NA,"filler"
"subj5",5,349,"the","filler-item12",NA,NA,"filler"
"subj5",6,364,"kittens","filler-item12",NA,NA,"filler"
"subj5",7,318,"clean","filler-item12",NA,NA,"filler"
"subj5",8,489,"very","filler-item12",NA,NA,"filler"
"subj5",9,573,"often.","filler-item12",NA,NA,"filler"
"subj5",1,415,"Each","filler-item8",NA,NA,"filler"
"subj5",2,516,"manager","filler-item8",NA,NA,"filler"
"subj5",3,263,"made","filler-item8",NA,NA,"filler"
"subj5",4,281,"the","filler-item8",NA,NA,"filler"
"subj5",5,286,"final","filler-item8",NA,NA,"filler"
"subj5",6,209,"decision","filler-item8",NA,NA,"filler"
"subj5",7,494,"right","filler-item8",NA,NA,"filler"
"subj5",8,342,"before","filler-item8",NA,NA,"filler"
"subj5",9,344,"the","filler-item8",NA,NA,"filler"
"subj5",10,711,"holidays.","filler-item8",NA,NA,"filler"
"subj5",1,306,"The","filler-item2",NA,NA,"filler"
"subj5",2,365,"burglar","filler-item2",NA,NA,"filler"
"subj5",3,416,"stole","filler-item2",NA,NA,"filler"
"subj5",4,384,"the","filler-item2",NA,NA,"filler"
"subj5",5,371,"Picasso","filler-item2",NA,NA,"filler"
"subj5",6,620,"painting","filler-item2",NA,NA,"filler"
"subj5",7,342,"two","filler-item2",NA,NA,"filler"
"subj5",8,422,"days","filler-item2",NA,NA,"filler"
"subj5",9,747,"ago.","filler-item2",NA,NA,"filler"
"subj5",1,322,"An","filler-item17",NA,NA,"filler"
"subj5",2,313,"archer","filler-item17",NA,NA,"filler"
"subj5",3,441,"took","filler-item17",NA,NA,"filler"
"subj5",4,308,"out","filler-item17",NA,NA,"filler"
"subj5",5,302,"his","filler-item17",NA,NA,"filler"
"subj5",6,323,"bow","filler-item17",NA,NA,"filler"
"subj5",7,315,"and","filler-item17",NA,NA,"filler"
"subj5",8,273,"shot","filler-item17",NA,NA,"filler"
"subj5",9,398,"the","filler-item17",NA,NA,"filler"
"subj5",10,274,"bird","filler-item17",NA,NA,"filler"
"subj5",11,500,"dead.","filler-item17",NA,NA,"filler"
"subj5",1,755,"Each","filler-item7",NA,NA,"filler"
"subj5",2,383,"of","filler-item7",NA,NA,"filler"
"subj5",3,383,"John's","filler-item7",NA,NA,"filler"
"subj5",4,393,"friends","filler-item7",NA,NA,"filler"
"subj5",5,349,"came","filler-item7",NA,NA,"filler"
"subj5",6,350,"to","filler-item7",NA,NA,"filler"
"subj5",7,363,"his","filler-item7",NA,NA,"filler"
"subj5",8,337,"wedding","filler-item7",NA,NA,"filler"
"subj5",9,366,"last","filler-item7",NA,NA,"filler"
"subj5",10,657,"April.","filler-item7",NA,NA,"filler"
"subj5",1,315,"The","filler-item5",NA,NA,"filler"
"subj5",2,407,"nannies","filler-item5",NA,NA,"filler"
"subj5",3,367,"punished","filler-item5",NA,NA,"filler"
"subj5",4,498,"each","filler-item5",NA,NA,"filler"
"subj5",5,432,"hyperactive","filler-item5",NA,NA,"filler"
"subj5",6,471,"child","filler-item5",NA,NA,"filler"
"subj5",7,518,"yesterday.","filler-item5",NA,NA,"filler"
"subj5",1,407,"A","filler-item24",NA,NA,"filler"
"subj5",2,431,"burglar","filler-item24",NA,NA,"filler"
"subj5",3,386,"tried","filler-item24",NA,NA,"filler"
"subj5",4,328,"to","filler-item24",NA,NA,"filler"
"subj5",5,362,"fight","filler-item24",NA,NA,"filler"
"subj5",6,340,"with","filler-item24",NA,NA,"filler"
"subj5",7,428,"a","filler-item24",NA,NA,"filler"
"subj5",8,348,"policeman","filler-item24",NA,NA,"filler"
"subj5",9,387,"last","filler-item24",NA,NA,"filler"
"subj5",10,331,"Friday","filler-item24",NA,NA,"filler"
"subj5",11,313,"and","filler-item24",NA,NA,"filler"
"subj5",12,298,"the","filler-item24",NA,NA,"filler"
"subj5",13,295,"policeman","filler-item24",NA,NA,"filler"
"subj5",14,330,"arrested","filler-item24",NA,NA,"filler"
"subj5",15,613,"him.","filler-item24",NA,NA,"filler"
"subj5",1,412,"A","filler-item26",NA,NA,"filler"
"subj5",2,360,"young","filler-item26",NA,NA,"filler"
"subj5",3,314,"boy","filler-item26",NA,NA,"filler"
"subj5",4,315,"scout","filler-item26",NA,NA,"filler"
"subj5",5,344,"caught","filler-item26",NA,NA,"filler"
"subj5",6,355,"a","filler-item26",NA,NA,"filler"
"subj5",7,307,"fish","filler-item26",NA,NA,"filler"
"subj5",8,320,"and","filler-item26",NA,NA,"filler"
"subj5",9,353,"served","filler-item26",NA,NA,"filler"
"subj5",10,348,"it","filler-item26",NA,NA,"filler"
"subj5",11,318,"for","filler-item26",NA,NA,"filler"
"subj5",12,332,"dinner","filler-item26",NA,NA,"filler"
"subj5",13,344,"the","filler-item26",NA,NA,"filler"
"subj5",14,289,"same","filler-item26",NA,NA,"filler"
